hash_number_A,cost,cost_refill,expense,income_minutes,outcome_minutes,income_ratio,voda_minutes,nonvoda_minutes,voda_ratio,nonvoda_sms,voda_sms,inet_mb,neg_internet,neg_voda_minutes,neg_nonvoda_minutes,neg_income_minutes,neg_out_minutes,long_calls,mid_calls,heavy_inet
264611,25.4997,19.0,6.499699999999998,246.25000000089997,12.0,0.9535333978704428,226.81666666729998,31.4333333336,0.878283317198488,7.0,31.0,0.0888671875,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
264891,196.4646,105.0,91.46459999999996,458.9333333333002,242.0,0.6547460528818555,594.5999999997001,102.33333333360001,0.8531662521518966,2.0,21.0,0.00017547610000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265010,55.2222,33.0,22.2222,2614.9500000043004,27.0,0.9897802759325663,2485.133333337001,16.0,0.9936029000186676,0.0,24.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
265153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265174,12.9,10.0,2.9000000000000004,262.9166666665,306.2,0.4619732333731989,558.6166666665001,9.3,0.9836243580337444,0.0,16.0,790.365508080701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265538,584.4921,288.0,296.49210000000005,58.6166666662,238.0,0.19761757599469199,141.0333333329,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
265608,20.0,20.0,0.0,59.36666666670001,0.0,1.0,57.48333333340001,1.8833333333000002,0.9682762492987264,2.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
265676,26.25,17.5,8.75,230.81666666609996,555.3833333333001,0.2935851776472603,781.0666666660996,0.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
265720,15.3,10.0,5.300000000000002,17.6666666669,36.0,0.3291925465867675,42.6833333335,10.9833333334,0.7953416149064799,0.0,3.0,8.2854804993,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
265782,73.50880000000002,53.0,20.508800000000008,1962.0000000012008,3846.0,0.3378099173555088,5781.683333334499,25.3166666667,0.995640319155038,3.0,50.0,0.3150520325,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
265798,120.9159,50.0,70.91590000000002,10.316666666700002,181.0,0.05392455788848264,48.6,142.71666666670004,0.2540290966111588,2.0,4.0,0.0003299713,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
265997,0.5001,0.0,0.5001,0.6333333333,8.866666666699999,0.06666666666315789,7.633333333299999,0.0,1.0,0.0,0.0,1.8173828125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266036,274.9001,138.0,136.9001,924.2166666692996,738.0,0.5560145588728921,1646.2500000023003,0.0,1.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266046,367.6934,185.2,182.4934,368.2333333338,716.0,0.339625541857818,959.7000000005002,124.53333333329999,0.8851415746918747,3.0,54.0,12582.894543695504,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
266384,1183.2575,611.13,572.1274999999998,1730.4333333338004,1588.0,0.5214609303587707,3252.9666666668013,65.466666667,0.980271815013011,0.0,62.0,12687.174327819077,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
267056,705.9895,470.0,235.9895,254.58333333309997,162.0,0.611122224444671,396.6666666665,19.9166666666,0.9521904380877508,0.0,11.0,14557.050590568697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
267145,0.0,0.0,0.0,193.18333333360002,76.1,0.7173980318131163,250.7666666666,2.8666666667,0.9886975949532116,0.0,7.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
267390,584.9982000000001,300.0,284.9982000000001,434.4166666662998,172.0,0.7163666346019997,595.2833333330001,7.1333333333,0.9881588048139921,0.0,10.0,50.5440244675,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
267474,1347.4945,673.5,673.9945,2167.6166666652,1924.0,0.5297702212245307,3797.666666665201,36.933333333300006,0.9903684000069592,5.0,160.0,691.9551115047999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
267612,0.0,0.0,0.0,488.8166666654998,191.56666666669997,0.7184430345633307,657.4833333322002,10.7,0.983986430869744,0.0,8.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
268128,206.5,140.0,66.5,452.0333333337999,258.0,0.6366367776163131,703.0333333337996,7.0,0.9901413079198224,1.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
268176,354.9972,167.0,187.9972,579.1166666665002,535.0,0.5197989438567954,1114.1166666665006,0.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
268285,245.4915,123.0,122.49149999999996,52.44999999999999,138.0,0.2754003675505381,160.2166666666,30.2333333334,0.8412531723108427,1.0,10.0,392.60331058120005,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
268343,666.9101000000003,301.91,365.0001000000003,177.26666666740002,886.0,0.16671891654706664,514.7833333340999,34.4833333333,0.9372193227334858,6.0,28.0,180.719818115,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
269192,35.3,20.0,15.299999999999995,183.96666666669998,35.0,0.8401583193789253,212.66666666660007,6.1833333334,0.9717462493333332,0.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
269335,1941.9967,1822.0,119.99670000000015,130.5166666668,154.0,0.4587311815361918,222.6500000003001,61.866666666499995,0.7825552105917486,33.0,63.0,4.6030263901,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
269907,2.45,0.0,2.45,10.1000000001,18.0,0.35943060498448604,11.7666666668,16.3333333333,0.4187425860056273,3.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
270312,224.4902,100.5,123.9902,878.8000000013997,754.0,0.53821656050995,1607.3500000013003,25.4500000001,0.9844132778049496,4.0,30.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
270423,0.7,0.0,0.7,8.95,71.0,0.11194496560350216,75.98333333330002,3.9666666667,0.950385657702314,0.0,2.0,30.12636661480001,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
270522,456.9066,241.91,214.9966,1459.0000000012994,1174.1833333333,0.5540821945556131,2614.5500000012007,11.250000000099998,0.9957155914387636,0.0,74.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
271235,284.4781,150.48,133.9981,0.0,407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271267,729.9999,370.0,359.9999,2943.9333333319,767.0,0.7933134521413401,3637.1499999985,72.7833333334,0.9803814983198004,1.0,6.0,145.5680875778001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
271394,245.43350000000004,124.0,121.43350000000004,530.5333333322004,590.0,0.4734650166582015,1044.1833333327004,72.54999999949999,0.935033729329974,1.0,22.0,0.4706153869,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
272129,378.5,192.0,186.5,1085.9666666664002,1674.0,0.3934709356392608,2711.666666666401,47.1666666667,0.9829034011961442,8.0,92.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
272257,125.38000000000015,73.5,51.88000000000015,631.6999999999006,821.15,0.4348005644078493,1425.916666666601,26.7833333333,0.9815630664739438,7.0,71.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
272595,91.0,51.0,40.0,1425.4166666632987,61.0,0.958961708807442,1486.2333333299991,0.0,1.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
272740,1159.4661000000006,629.5,529.9661000000003,330.1499999995998,427.0,0.43604305619728495,619.0166666663001,110.9833333333,0.8479680365296427,11.0,26.0,48764.802908161335,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
272854,13.0044,8.0,5.0044,629.0499999993004,763.0,0.4518875040405277,1392.0499999992996,0.0,1.0,0.0,25.0,0.001203537,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
272970,0.0,0.0,0.0,1273.816666668499,2890.0,0.3059252528732705,4159.2333333351,4.5833333334,0.9988992470849906,0.0,205.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
272982,311.4475,147.45000000000005,163.99749999999997,955.8000000014999,157.0,0.8589144500361356,1106.6166666681995,4.3333333333,0.9960994344180258,5.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
273017,646.7079000000001,321.4,325.30790000000013,807.2833333326007,1114.2166666667,0.42013184144308857,1893.5833333326004,24.7,0.9871239041851606,0.0,75.0,16.8189401622,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
273133,596.4765999999997,303.0,293.4765999999998,755.4833333329005,1588.0,0.32237623480703514,1924.9499999997988,412.18333333310005,0.8236372193856389,12.0,38.0,349.18580913590006,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
273978,0.4994,0.0,0.4994,3191.4666666668004,1022.6166666642996,0.7573335442666831,4210.183333331198,1.0166666666,0.9997585802938354,0.0,31.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
274399,213.4004,100.0,113.4004,218.84999999910016,172.0,0.5599334783154765,342.76666666650004,48.08333333260001,0.8769775276123558,0.0,36.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
275240,249.9967,130.0,119.99669999999998,2826.2166666654994,2971.0,0.4875126856852687,5761.866666665494,27.633333333299998,0.9952269913924682,15.0,279.0,845.5174818005001,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
275547,29.4994,10.0,19.4994,127.43333333369999,205.0,0.383335004512863,312.81666666700005,11.6166666667,0.9641939792458024,4.0,24.0,388.9721851322999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276130,274.997,140.0,134.997,369.10000000100007,497.31666666679985,0.4260075021646828,810.5000000009999,5.6,0.9931380958215988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276455,10.499999999999996,0.0,10.499999999999996,167.2666666664,497.0,0.2518065034119839,620.8333333329997,43.21666666669999,0.9349195592700555,10.0,18.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
276498,401.48299999999927,229.2,172.28299999999928,274.51666666669996,780.7666666666001,0.26013550863121304,1019.0833333333001,11.2,0.9891292039406632,0.0,93.0,14845.01319027652,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
276747,407.6127000000001,244.0,163.61270000000013,1407.5000000023008,2718.0,0.3411707671801032,3955.466666669101,165.03333333319998,0.95994822634799,22.0,495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276794,601.9880000000003,215.0,386.98800000000017,1379.0500000022002,599.35,0.6970531742825853,1943.4333333356,34.6166666666,0.9824995997742416,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
276975,414.5087,255.0,159.50869999999995,1900.6666666676012,1097.0,0.6340487045480959,2932.7500000010027,17.900000000000006,0.9939335400674448,1.0,73.0,0.10055351259999999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
277879,237.0,131.0,106.0,210.0333333337001,129.0,0.6195064398784964,337.10000000040003,0.4833333333,0.9985682547520136,0.0,6.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
277916,241.9872,135.0,106.98719999999996,1349.7500000000998,471.0,0.7413153920088018,1773.5833333334995,47.1666666666,0.9740949242528644,3.0,161.0,335.34663391289973,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
277948,2.15,0.65,1.5,806.1666666672995,1849.4,0.3035761356648703,2648.950000000602,5.2166666667,0.9980345368916675,2.0,39.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
278863,34.7399,16.740000000000002,17.999899999999997,258.9833333341,84.2,0.7546500898456261,329.98333333409994,13.0,0.9620972836387456,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
278933,86.9996,40.0,46.9996,0.4,0.0,1.0,0.4,0.0,1.0,2.0,2.0,12.909405708300007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278978,0.0,0.0,0.0,5.6999999999999975,0.0,1.0,5.6999999999999975,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279278,727.4248999999953,417.0,310.4248999999952,3347.7166666680027,5386.0,0.3833095112238384,7918.2166666678995,651.2666666667004,0.924001641483644,114.0,228.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
279430,38.9955,0.0,38.9955,207.05000000020001,186.0,0.5267777636435431,376.0666666669,12.9833333333,0.9666281112111724,2.0,8.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
279462,474.2842000000003,244.26,230.0242000000003,780.4666666670995,1827.0,0.2993199018205295,2159.0333333333006,433.8666666671,0.8326712689779655,17.0,32.0,0.2960681915999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
279647,87.9523,45.0,42.9523,126.7333333326,102.0,0.5540658700073141,48.549999999899995,137.7999999997,0.2605312583847825,1.0,2.0,191.57648849410003,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
279702,0.0,0.0,0.0,238.98333333389996,210.0,0.5322766249681095,448.63333333390005,0.0,1.0,0.0,9.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
279809,1409.3571000000004,700.0,709.3571000000003,2967.1999999955,3534.0,0.4564080477446554,6283.599999995496,172.44999999999996,0.9732886207510598,16.0,198.0,4933.801925666503,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
279984,275.5176,138.0,137.51760000000002,285.0833333334001,294.0,0.4923010505109234,577.9833333334003,1.1,0.9981004461073536,1.0,38.0,200.2488050417,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
280313,7.9992,0.0,7.9992,423.0666666676001,20.0,0.9548600662053314,402.850000001,40.2166666666,0.9092311164613708,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
280418,152.98229999999995,80.0,72.98229999999998,634.6333333325997,331.0,0.6572197866682473,948.7166666658997,15.4,0.9840268293947702,0.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
280438,179.2046,96.0,83.2046,916.0333333351002,789.0,0.5372524486329598,1672.0000000017992,2.1,0.998745594647872,1.0,108.0,1.833937645,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
280869,338.49640000000005,187.5,150.99640000000005,838.4833333332002,1967.0,0.29887304029605355,2702.083333333299,74.39999999989999,0.9732035128370168,8.0,128.0,523.7279453251,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
281012,243.3559,133.62,109.7359,917.0666666672008,576.0,0.6142168244330725,1413.1333333337006,79.9333333335,0.946463654223876,6.0,35.0,1529.3264913594007,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
281158,236.4003,129.4,107.00029999999998,1425.1166666665013,1925.0,0.42539314551231705,3309.8999999998027,17.116666666700002,0.9948552507000664,0.0,68.0,180.0762672431,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
281969,354.45,182.45,172.0,1567.1000000022007,1134.0,0.5801710414279087,2701.1000000021986,0.0,1.0,0.0,64.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
282027,0.0,0.0,0.0,1330.099999999299,1338.9499999998998,0.4983421067419862,2661.833333332701,5.266666666599999,0.9980253208853808,1.0,48.0,0.2197265625,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
282185,147.3001,97.0,50.30009999999999,442.46666666699997,2866.0,0.13373768311613293,3308.2833333337044,0.1833333333,0.9999445866161666,0.0,453.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
282361,99.0,50.0,49.0,130.8666666668,173.0,0.4306713470823033,301.2166666668,1.65,0.9945520581113826,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282707,323.6841,160.0,163.6841,1131.5833333321993,1209.0,0.4834620999036199,2335.699999998901,4.8833333333,0.9979136255207168,2.0,291.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
282713,298.0001000000006,160.5,137.50010000000066,278.80000000009977,297.0,0.4841959013547264,544.2666666667002,8.6833333334,0.9842963498808238,0.0,26.0,61.718768119900005,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
282739,56.05,55.0,1.0499999999999972,15.916666666700001,143.0,0.10015731515488198,12.25,76.78333333340001,0.13758891800813358,5.0,0.0,1571.9113578860001,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
283011,130.9997,71.0,59.99969999999999,403.36666666729985,729.0,0.3562155956554777,1003.1833333334,127.1833333339,0.8874848869094141,0.0,8.0,0.001335144,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283530,125.5,70.0,55.5,225.116666667,156.0,0.5906765207507844,380.11666666700006,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
283843,0.0,0.0,0.0,17.566666666699998,43.0,0.29003852504166755,60.5666666667,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
283859,0.0,0.0,0.0,485.9833333348999,862.0,0.3605262181785149,1260.1000000012,87.88333333370001,0.9348038427772862,7.0,5.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
284130,339.4053000000002,172.25,167.15530000000018,633.1833333314995,676.4499999999998,0.4834813815564557,1256.033333331499,53.14999999999999,0.959402171837348,0.0,49.0,1.5416784286,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284218,207.4397,102.44,104.9997,1561.0499999983015,1268.0,0.5517930047186295,2824.3499999983,2.7,0.9990449408393904,1.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
284239,265.7003,131.0,134.70029999999997,317.1166666665999,644.0,0.3299460696758513,420.2333333330002,501.16666666699996,0.4560813255187759,37.0,2.0,175.8449745181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
284316,7.2489,7.0,0.2488999999999999,2179.1166666700024,1.0,0.9995413089513564,2178.766666670003,1.35,0.9993807670843312,0.0,18.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
284430,8.0,0.0,8.0,2.5499999999000003,11.0,0.188191881912828,13.5499999999,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
284597,498.4476,250.0,248.4476,68.2666666665,342.0,0.16639584010365874,239.81666666659999,169.4499999999,0.5859667698322959,0.0,15.0,2275.571008684397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
284602,383.3814000000002,196.0,187.38140000000027,348.2500000012002,1022.1166666667,0.2541290652143369,1210.9000000010994,129.8500000002,0.9031512213312892,34.0,69.0,1.2197494507000002,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
284927,527.9989,250.0,277.99890000000005,62.33333333340001,70.0,0.4710327455922061,23.166666666700007,3.1666666667000003,0.8797468354420767,0.0,0.0,494.1914835008,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
285607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285662,111.99779999999998,70.0,41.997799999999984,105.5,232.0,0.31259259259259264,333.0500000000001,4.45,0.9868148148148148,2.0,61.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
285729,179.4974,97.5,81.9974,36.98333333330001,30.0,0.552127394874124,54.86666666660001,10.116666666699999,0.8443190561676555,0.0,0.0,284.8145170217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285824,719.3053000000003,340.0,379.30530000000056,922.433333333401,1636.0,0.3605461675765286,1788.2666666664004,770.1666666670004,0.6989694213905723,52.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
285895,142.9977,75.0,67.99770000000001,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
286233,211.1583,100.0,111.15829999999997,120.1166666669,279.9666666667,0.3002291189339386,287.76666666689994,110.35,0.7228199439027035,2.0,17.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
286325,160.4044,81.0,79.40440000000002,628.7166666653998,1256.0,0.333586834448585,1849.6499999987009,35.0666666667,0.98139419718257,7.0,176.0,0.0114679337,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
286476,83.99889999999998,44.0,39.99889999999999,33.81666666640001,0.0,1.0,33.81666666640001,0.0,1.0,0.0,4.0,0.00390625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286494,0.4978,0.0,0.4978,5.916666666599999,26.0,0.18537859007662744,11.083333333299999,20.8333333333,0.3472584856393676,3.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
286503,0.0,0.0,0.0,69.9500000001,245.0,0.2220987458329189,314.95000000009986,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287234,50.0,50.0,0.0,89.84999999949997,0.0,1.0,89.84999999949997,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287251,295.9977,148.0,147.9977,2132.3499999969017,3645.9499999999,0.3690272225391693,5613.433333330099,14.4500000001,0.9974324272298748,6.0,174.0,5098.718708031994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
287583,26.9999,7.0,19.9999,682.4833333332998,831.4333333333,0.4508064072218837,1491.0666666665006,19.4166666668,0.9871453949617891,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
287667,135.0,63.0,72.0,89.04999999980001,218.0,0.2900179123916561,306.0499999998,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
287715,652.441,320.0,332.4410000000001,1130.7666666695986,1719.0,0.3967927198724229,2274.9000000020005,574.8666666676003,0.7982758822358528,28.0,63.0,9138.988216403994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
288158,468.56650000000013,285.0,183.56650000000008,2296.733333336799,2808.6166666667,0.4498679489819944,4995.2000000040025,70.21666666620001,0.9861380274739852,8.0,67.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
288903,0.0,0.0,0.0,206.08333333349998,961.0,0.1765797929312136,1165.8000000002005,1.2833333333,0.9989003927169154,4.0,23.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
289436,89.9802,50.0,39.9802,1025.9666666675998,57.0,0.9473668010711772,1080.8333333342998,0.1333333333,0.9998766536125384,4.0,13.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
289442,5.0,5.0,0.0,83.99999999970001,0.0,1.0,83.99999999970001,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
290279,182.9784,145.0,37.97840000000002,4007.399999997896,5018.0,0.4440135617256665,8719.59999999761,271.6000000003,0.9697926861820042,16.0,190.0,795.5161609638994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290742,192.4974,95.0,97.4974,1194.9666666682,1628.0,0.4233017274973908,2665.233333334901,101.7333333333,0.9632329024563926,2.0,44.0,340.4017143263,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
290864,124.4999,50.0,74.4999,454.6333333327002,128.0,0.7803077979287045,565.4833333327002,17.15,0.9705646776131038,0.0,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
290948,266.9956,145.0,121.99559999999997,608.9333333338,391.0,0.6089739315956222,998.6666666671002,1.2666666667,0.9987332488832262,0.0,30.0,2667.9688091273,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
291061,301.0065,162.01,138.99650000000003,1387.016666666301,1737.0,0.44398504062605204,3005.433333332899,37.4,0.9877088240127057,2.0,50.0,56.971180916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291211,0.0,0.0,0.0,0.0,11.0,0.0,11.0,0.0,1.0,1.0,0.0,4261.516185763307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
291431,467.2356,210.0,257.2356,107.59999999950001,380.0,0.22067268252586208,466.23333333290014,21.3499999999,0.9562126132286652,0.0,31.0,1058.7946691593,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
292015,0.0,0.0,0.0,236.44999999959998,177.0,0.5718950296283197,364.58333333299987,47.11666666660001,0.8855558254392865,5.0,14.0,7.7497015,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
292956,247.9754,128.0,119.97539999999998,620.9833333304997,517.0,0.5456875466823293,1119.2833333307995,0.8666666667,0.9992262940974852,1.0,35.0,3269.545766851401,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
293018,653.489,468.55,184.939,1254.2333333312015,794.0,0.6123488534830864,1134.0666666661002,914.1666666651006,0.5536804075059552,30.0,49.0,1522.2135162365998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
293314,5.9967,0.0,5.9967,0.6,17.0,0.03409090909090909,17.0,0.6,0.9659090909090908,0.0,3.0,0.123046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
293374,138.9923,67.0,71.9923,680.0999999986997,820.0833333333001,0.4533445912161654,1500.0999999987012,0.0,1.0,0.0,200.0,0.09852027890000001,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
293643,0.0,0.0,0.0,1175.6000000004992,1602.0333333332003,0.42323800837655945,2654.4833333342967,120.11666666619995,0.956708474494998,4.0,125.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
293776,74.1,40.0,34.099999999999994,1540.2833333333992,6411.0,0.1937150606715545,7752.999999999698,198.2833333337001,0.9750627257234744,11.0,90.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
293848,148.9966,70.0,78.9966,510.2166666663001,664.0,0.4345166281065045,1139.7833333329995,34.4166666666,0.9706892636121516,10.0,50.0,846.3768463077002,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
334427,557.4928,285.0,272.4928,870.8000000006994,2267.0,0.2775192810250829,3061.1333333342022,67.3333333332,0.9784772092825504,5.0,90.0,1389.3516244902005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
351667,580.5069999999997,201.0,379.5069999999997,91.26666666650002,1203.1999999999996,0.0705052273779511,86.4666666666,1197.7999999999001,0.0673276578072658,16.0,17.0,2822.5380325315004,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
388427,243.60930000000005,95.0,148.60930000000005,807.2166666677997,2330.5,0.25726244668389703,2995.000000001202,139.2166666666,0.9555816711246672,7.0,61.0,13.939622879000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
388441,9.4597,0.0,9.4597,995.4833333341992,1299.0,0.4338594745369648,1805.7666666675016,483.7166666667,0.7887223463809812,18.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
388604,0.4978,0.0,0.4978,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
