"num_a","cost","call_min","data_mb","accum"
1875420,207.4944,272.2999999998,0,530
1875429,410.5983,283.6833333333,0,6732
1875430,0,254.383333333,539.308065414,13944
1875448,0,950.3000000012,685.7876100567,51438
1875490,104,1801.4333333342,0,15370
1875541,94,366.7166666661,0,11660
1875543,80.4388,100.3166666667,3.9025125504,11658
1875592,100,560.3000000006,0,24465
1875643,44.9989,1718.1499999996,0,0
1875645,0,739.2333333328,0,0
1875647,79.9989,1082.6833333342,0,454
1875704,3.6999,217.3666666671,0.1524057388,0
1875712,1.5,116.6499999995,0,9547
1875725,23.0713,789.8500000005,122.4681816052,120180
1875730,111,709.5333333329,0,12720
1875740,144.9984,1490.1833333336,804.1731348015,102025
1875800,4,130.4666666668,0,1092
1875801,0,1.2,0,0
1875805,0,1080.6833333327,0,3090
1875808,97.7024,608.8666666668,0,19850
1875811,0,1357.5333333331,0,14742
1875813,0,18.5166666667,0,0
1875826,0,101.2000000004,0,0
1875982,7.9992,22.5833333334,0,2152
1875990,178.4984,1491.666666666,0,11748
1876010,79.9989,888.6333333346,1027.2634382252,41861
1876048,78.0995,1263.8,2988.3197422045,130971
1876121,0,46.0833333333,0,0
1876127,127.2499,1418.0166666655,0,10600
1876143,123.4996,625.9999999987,0,14310
1876146,88.9989,986.0666666674,5.4889421463,2266
1876182,100.9988,675.033333333,38.3399829872,2280
1876207,1,640.8166666666,0,15288
1876245,34.35,82.2833333333,0,556
1876267,92.999,650.7499999995,0.6094989777,612
1876273,1.0625,1249.583333334,0,123120
1876322,62.9955,517.7833333326,0,2526
1876358,535.9801,1185.7833333334,398.0819816599,34645
1876536,4,555.5500000004,0,462
1876537,39.1625,1028.0833333328,0,112881
1876555,199.7,1270.6999999995,0,16982
1876606,24,32.45,0,3822
1876825,154.9981,133.7833333331,0,5897
1876842,114.9999,1002.416666666,0,924
1876914,65.3998,1021.1666666658,0,60420
1877400,76.9989,913.7333333332,88.4768056864,97046
1877403,300.4993,269.6166666667,0,10070
1877449,16.4987,13,0,0
1877455,211.5626,266.3333333338,0,11970
1877518,122,910.8999999997,3069.5067367566,3042
1877555,399.9989,834.75,89.1464691158,1296
1877723,105.9977,3120.7333333347,0,0
1877748,435.4983,1508.4000000004,202.8759565349,42814
1877775,90.4989,1053.9499999998,0,0
1877798,163.2168,1036.3833333335,0.0004205704,14186
1877839,29.9999,594.2499999998,130.3003520966,74185
1877932,94.999,325.6166666675,0,0
1878161,3.9625,10.5166666667,0,0
1878245,112.989,1502.9333333339,406.602622986,79854
1878370,85,112.6833333334,0,10260
1878405,95.9983,1584.3166666669,3.0010499955,0
1878593,0.65,220.6166666656,0,2140
1878972,69.9999,496.683333334,0,0
1879027,6.55,719.5166666675,0,111150
1879118,71,713.9333333322,0,12190
1879224,1.5,57.5166666671,0,275
1879231,168.4983,2032.3666666658,0,0
1879545,10,210.1333333336,0,0
1879661,247.9999,175.0166666674,0,1264
1879689,0,11.15,0.08203125,0
1979667,0,120.2166666671,0,0
1979751,44.999,320.2333333336,0,309
1980093,2.5001,2016.5000000014,26.1207809449,5673
1981337,39.35,1225.5166666649,0,19890
1982238,101.4911,4309.2000000037,32.068662643,0
1982290,248.9952,962.7833333335,153.4369554519,17670
1982497,0,50.0333333333,0,1092
1983044,0,3.3166666667,0,0
1983361,41.15,54.0166666666,0,3276
1983565,248.4985,219.6166666668,1776.4458713602,45048
1983635,3,2096.7166666685,0,1014
1983771,7.4999,55.9999999996,0,1650
1983790,100.4939,2432.8833333353,420.4880943303,19383
1983821,239.9974,1581.4166666687,0,13884
1984011,9.4499,53.6333333333,0,0
1984025,22.8,16.6,0,0
1984290,89,429.5,0,16225
1984329,187.6845,497.8666666666,97.9476404185,89148
1984337,0,7.8000000001,0,0
1984416,3.85,207.4333333329,0,0
1984435,94.999,55.7833333332,0,309
1984443,4,43.6500000001,0.01953125,1056
1984490,0,1006.066666666,0,15288
1985281,152.5,1944.4000000005,0,15900
1985581,96.497,651.4500000006,164.5249700555,0
1985605,0,1089.9499999994,0,13780
1985687,18,630.933333333,0,4770
1985787,23.9987,291.5166666672,280.9229784,91569
1985801,156.369,692.9833333335,5513.8449602585,45155
1985895,136.5626,1177.8000000004,0,72390
1985922,60.28,79.8166666665,0,3300
1986010,176.9991,642.4666666671,248.6616058359,48269
1986044,21.0525,1723.9999999995,0,186960
1986050,399.9989,490.2999999998,0,0
1986073,0,1652.3999999988,0,12012
1986090,7.5,392.7500000002,0,17823
1986093,230.9933,934.7000000001,2067.0551109025,15585
1986186,72.8499,830.3666666669,0,0
1986625,1.5,12.1833333333,0,550
1986822,0,561.9999999987,0,0
1987723,129.4912,904.8499999996,1516.6190853103,73346
1988235,0,144.6833333335,0,0
1990288,104.4878,192.7000000004,126.9165325165,97018
1990520,4.55,13.7833333333,0,0
1990624,60.0088,55.0499999999,0.1523332596,3708
1990628,20.5044,277.6833333342,4.19617e-05,5757
1991362,3.5,812.0833333336,0,96330
1991516,0,96.5833333335,0,0
1991531,172.9979,277.1000000005,1160.2002553873,76602
1991541,169.9912,1601.7333333334,1135.8756361047,37134
1992129,201.3626,915.5499999997,5.2058143616,140514
1992693,0,660.0833333334,2590.5290546839,15064
1992892,14.0088,11.8833333333,0.0019054413,2142
1992908,0,100.2166666669,0,0
1993822,153.4,257.4333333337,0,33630
1994159,79.978,328.1833333331,0,10680
1994178,47.5,33.75,0.169921875,0
1994399,55.5,62.3166666667,0,3813
1994437,98.9983,1289.2000000009,0,2781
1995518,141.25,1714.8000000006,0,224010
1995680,8,792.8833333344,0,2120
1995862,374.8152,553.5,1025.2522392254,497
1996044,94,1230.5166666661,0,103170
1996072,0,7.2,0,0
1996721,44,244.0333333329,0,19596
1996999,1.75,873.4999999998,0,0
1997549,159.9985,310.9500000003,0,2978
1997766,9.5,120.2500000006,0,2683
1997871,4.2467,317.5333333338,0,1078
1998249,144.5,970.3166666675,0,2028
1998290,5.9998,16.4333333333,40.9909315114,4908
1998355,111,590.9499999996,390.3540239323,20445
1998410,138.9977,2098.2333333325,0,3478
1999685,312.4539,627.6499999982,221.4248447426,31993
1999724,155.666,3553.600000003,2079.8142633429,189882
2000107,23.8001,1036.6000000003,0,79230
2000141,92.9865,258.9833333331,286.6178617478,0
2000795,143.4125,1606.0666666659,0,109440
2000805,89.999,823.3333333332,0,0
2001302,280.3,610.7833333331,0,36172
2001530,5.2489,3084.1333333355,4407.5457553903,88555
2001776,39.9999,484.0999999997,0,10164
2002578,261.9692,1589.8166666676,2627.4627180126,37216
2003077,74.4933,361.9,0,9432
2003159,0.4994,278.8500000002,477.1081447567,0
2003264,310.221,1858.6833333336,35276.5912934411,30888
2003503,0,0,0,0
2003566,17.5,184.7166666666,0,4875
2004488,47.508,771.5000000009,56.616111756,18380
2004591,41.5001,825.0833333331,0,0
2004705,84.4988,605.8333333341,0,2018
2005096,76.9977,558.8666666681,0,2002
2005408,5.9998,677.4666666668,1379.2247629142,28356
2005430,289.052,3914.2166666676,912.8262853602,329906
2005509,89.9999,1927.4166666675,201.2854070668,59291
2005549,4.0625,735.216666667,0,142500
2005637,107.95,129.2166666666,0,7527
2005787,29.7999,365.3166666664,0.0019884111,0
2005936,0,816.116666665,0,89490
2005944,111.2117,2505.8000000011,0,13884
2006027,0,0,0,0
2006142,0,0,0,0
2006259,110.4983,420.5833333343,35.8689966209,45505
2006354,94.999,586.7499999998,0,927
2006431,159.9989,191.0499999997,0,5761
2006441,99.9925,896.8666666664,0,0
2006476,4,70.5833333337,0,1616
2006576,148.9,2064.9166666655,0,238260
2006659,0,1869.7499999986,0,15840
2006678,100.4885,2254.9833333343,32.3433399203,0
2006729,165.4733,1766.0833333328,0,0
2007022,6,884.5499999994,0,1584
2007397,60,743.2833333323,0,12672
2007481,229.9977,643.0499999997,0,6408
2007527,133.2349,616.6000000004,4708.6413907983,129064
2007545,83.0689,1168.6833333333,0,0
2008464,3,597.4500000004,0,91770
2496917,6,12.5833333332,0,2535
2496949,119.9989,817.8166666669,676.3691024765,28841
2497271,79.9989,949.6333333329,1187.9516916261,34587
2497715,17,391.3499999996,0,546
2498539,0,245.4999999995,260.5544204722,10920
2499287,0,963.3333333327,0,0
2499860,187.9846,903.9499999993,101.5269708631,106338
2500572,9,33.4,0,2652
2503793,407.6494,1132.9833333348,1352.7498683962,0
2505060,1.5,1.4833333333,0,0
2505067,82.9999,277.0166666668,0,462
2505093,4.56,688.9499999995,0,16263
2505173,79.9989,388.5166666663,0,3560
2505221,92.9989,2317.8333333392,0.3423557281,0
2506811,27.9956,189.5833333339,0,2156
2507079,63.0001,555.55,0,18894
2508203,49,618.4833333343,0,7668
2508299,3.4978,263.2333333324,0,840
2509423,0,78.5666666671,0,0
2509826,0,604.7166666678,0,12144
2510230,52.4,359.0000000001,47.7037963868,34280
2510394,79.9989,737.7666666672,1436.7521677046,151521
2510424,0,433.749999999,0,0
2510559,15.0001,231.2499999996,0,5076
2511673,1.9982,70.6499999995,0,280
2513131,0,1067.8000000013,58.8168344503,1102
2513295,37.4132,462.85,0,2177
2514466,10,745.0500000007,419.914690971,37311
2515708,152.4949,1490.9499999992,564.6331081411,91051
2516058,91.999,371.5666666666,0,7107
2516124,32.7088,521.9499999998,0,1102
2516143,1.5,205.7666666667,0,0
2516153,98.9764,2010.1333333338,0,3306
2516168,0,781.8333333333,0,13650
2516173,0,417.7666666664,0,5562
2516198,1.5,345.9833333334,0,16887
2517168,73.4857,240.2999999999,0,11480
2517171,186.7627,219.2666666665,0,22635
2518728,302.4303,2659.5833333346,0.4540586472,15344
2520656,6.65,379.3666666669,0.0004348755,0
2523161,0,0,0,0
2524266,40,28.033333333,0,0
2524354,29.9947,318.3999999991,0,2472
2524365,164.4999,535.6833333343,0,13533
2524477,123.9268,445.9000000006,0,18760
2524519,41.4999,189.5833333331,0,9656
2524638,39.65,630.1166666661,0,0
2525786,70,90.7499999999,0,456
2526756,67.0625,1217.0500000011,0,141585
2528182,0,0,0,0
2528652,5.0044,1.4666666667,0.5575027466,525
2529791,0,635.0166666671,555.6200847562,62271
2529862,0,1.05,0,0
2530325,85.9988,282.4333333334,0,6408
2530422,75.0004,141.4833333335,0,13916
2530995,80.9999,2.3333333333,0.0092449188,461
2533026,0,497.0499999997,1.5,0
2533038,75.5001,101.3166666668,0,4794
2534387,31.4993,284.7999999977,0,0
2534556,19.5,2111.4999999964,0,5323
2536051,59.9989,0,0,0
2536650,281.9966,1078.8499999998,4113.753829952,103955
2537512,13,36.6000000001,0,4222
2537842,75.5,653.2999999998,0,14157
2538391,2,1015.9999999991,0,0
2539141,120.9998,786.4499999985,0,1100
2542000,104.3199,401.2000000004,580.6466112162,47169
2542583,155.8481,564.9333333348,0,7257
2546273,84.0089,2363.100000003,1808.8729152709,133364
2547691,84.9999,188.6666666668,0,369
2626408,54.0132,162.1666666659,7.6739959717,3769
2626419,51.9976,69.9999999997,0,7552
2628372,13.0301,225.5333333334,0,0
2628556,9.1626,220.0499999987,0,0
2630514,65,482.3999999998,0,0
2630575,1.05,1625.7333333343,0,0
2630594,6.65,330.5666666673,0,0
2631671,106.4845,1901.149999998,0,0
2632629,141.9001,436.1833333346,0,28866
2632742,5.7403,681.6833333328,0,5698
2663687,0,298.3500000001,0,12558
2663769,0,0,0,0
2666299,26.75,19.2166666667,0,2184
2667592,113.8,277.6999999994,0,15656
2667594,359.7404,1187.1499999999,478.6295785917,60750
2669118,0,5.0833333333,0,0
2669133,66,273.4333333336,0,9540
2669135,0,0.8333333333,0,0
2669398,140.9973,2098.1666666673,648.7060594564,11145
2669558,7.7,214.8666666666,0.0002250671,0
2669662,3.15,141.783333333,0,0
2670591,4,48.5666666666,0,1092
2670731,0,194.5499999998,0,0
2671252,110.4483,1038.4333333339,0,5562
2671564,135.4996,624.7666666669,0,2670
2672141,251.9969,5.4500000001,1530.2373228057,42572
2672174,0,1080.7000000001,0,0
2672197,26.66,516.7500000004,0,20865
2672455,84.999,776.8000000006,0,0
2672458,102,555.8166666661,0,13515
2673197,40,224.716666667,0,2650
2673207,14,448.2999999995,0,19422
2673276,0,1197.166666667,0,16380
2673568,95.4625,261.3666666664,0,19380
2675139,8.9997,736.8999999989,2.5526027679,3759
2675304,89.9989,504.5333333327,0,5696
2675352,92.4989,487.1333333335,22.1464824676,0
2675421,52,57.2999999999,0,7106
2676468,28,705.6833333334,0,2184
2676637,0,68.8500000007,0,0
2676871,115.9625,619.3666666673,0,39292
2676896,0,193.7499999996,0,10920
2677205,86.9861,799.7833333345,523.6524124126,37649
2677959,18.9997,688.3833333338,0,3596
2677962,2.2481,272.4333333341,0,32881
2678320,28.0001,55.6333333333,0,507
2679394,3.5,29.9666666666,0,633
2679415,0,569.7499999993,0,0
2679497,0,17.7,0,0
2679807,92,181.683333333,0,10987
2680671,141.2455,1607.9833333339,0,3462
2680865,77.5,516.8333333326,0,12441
2682395,191.25,1706.1500000005,0,23017
2682954,80.8,2247.3666666671,0,0
2683070,8,225.2166666672,0,546
2683284,203.0176,523.0333333332,0,14952
2683657,156,367.9500000001,0,14840
2714931,289.9972,355.483333333,0,15048
2715900,0,163.8166666672,0,0
2715988,0,32.9499999998,0,0
2716723,29.5025,745.1000000002,949.0168628676,94166
2717126,1.9989,229.2166666671,0,3773
2717589,10,613.3833333333,0,14196
2718554,26.5,164.6833333335,0,2184
2719823,0,730.7166666652,0.3909654617,1230
2724512,142.1809,605.2166666668,0,14553
2725446,104.9989,1271.833333334,0,0
2726491,1.4544,1007.3833333324,0,551
2729108,169.9969,214.1166666667,1770.1247129423,40950
2731609,25.2424,1012.0666666668,118.7843036646,15779
2732389,3.6656,43.7833333335,0,0
