hash_number_A,cost,cost_refill,expense,income_minutes,outcome_minutes,income_ratio,voda_minutes,nonvoda_minutes,voda_ratio,nonvoda_sms,voda_sms,inet_mb
390753,59.9999,30.0,29.999899999999997,114.34999999969997,216.0,0.3461480248215645,330.34999999970006,0.0,1.0,0.0,28.0,0.0821104049
391066,26.2997,20.0,6.299700000000001,809.4999999991003,1287.0,0.3861197233481744,2066.7833333323997,29.7166666667,0.9858255823197173,8.0,34.0,0.0
391137,122.50139999999999,100.0,22.50139999999999,501.0166666663002,385.0,0.5654709279357132,833.9833333330006,25.166666666900003,0.9707074822011256,25.0,107.0,0.115234375
391623,359.9967,180.0,179.99669999999998,214.09999999999997,416.0166666667,0.3397783479249694,602.4166666667003,24.6833333333,0.9606389198958699,0.0,20.0,13464.202712989176
391823,649.5915000000002,322.59000000000003,327.0015000000002,458.2500000000997,685.1666666665,0.40077253844483046,659.2666666665002,481.9833333336,0.5776706827307271,9.0,14.0,1210.9633426708
392135,81.0,24.0,57.0,243.51666666620008,417.0,0.36867603643567726,642.9833333331002,17.533333333099996,0.973455123514755,0.0,24.0,0.0
392322,126.6648,78.97,47.6948,45.016666666800006,288.0,0.13517841949886988,273.46666666679994,58.55,0.8236534310527287,11.0,8.0,0.0
392389,0.0,0.0,0.0,2.8,2.0,0.5833333333333334,3.8,1.0,0.7916666666666666,0.0,3.0,69.68305397020006
392617,0.0,0.0,0.0,18.1333333336,0.0,1.0,18.1333333336,0.0,1.0,0.0,0.0,243.18205451949999
392757,65.28519999999999,27.29,37.99519999999999,12.150000000000002,58.0,0.17320028510334998,61.14999999999999,9.0,0.8717034925160371,0.0,0.0,0.0
393204,463.0,243.0,220.0,529.6166666660996,950.0,0.35794180925215036,1363.1499999995008,116.46666666660002,0.9212859186501157,4.0,104.0,0.0
393450,310.5744,150.0,160.57440000000003,174.5500000002,256.0,0.4054116827316663,412.2333333335999,15.3166666666,0.9641757299342935,0.0,2.0,0.0
393530,11.9996,0.0,11.9996,55.5333333335,4.0,0.9328107502801433,58.5333333335,1.0,0.9832026875700358,0.0,2.0,198.768546103
393579,38.97,26.97,12.0,589.9333333343,1346.5166666667,0.3046468193519044,1838.6000000009994,91.45,0.9526178078288372,12.0,37.0,0.0
393648,9.7132,5.0,4.7132000000000005,388.9833333321001,563.0,0.40860309179005655,938.4833333320998,13.499999999999998,0.9858190794656585,2.0,59.0,8890.77256201449
393740,118.2032,61.25,56.953199999999995,2999.3833333367006,141.79999999999995,0.9548577765280024,369.0166666662999,288.3166666670999,0.5613843813381276,6.0,3.0,0.0001602173
393746,2.8000000000000003,0.0,2.8000000000000003,326.83333333369984,296.0,0.5247524752478044,597.8500000004001,24.983333333300003,0.959887610382737,8.0,57.0,1899.3384571109002
394246,159.22349999999997,80.0,79.22349999999997,185.53333333420002,313.0,0.3721583311056649,485.36666666749994,13.1666666667,0.9735891949718967,1.0,26.0,0.0
394275,126.99880000000002,62.0,64.99880000000002,93.9999999998,251.0,0.27246376811552026,219.55,51.4499999998,0.8101476014766126,21.0,6.0,0.0
394326,151.39959999999977,60.0,91.39959999999977,32.083333333400006,38.0,0.4577883472062233,66.0833333334,0.0,1.0,0.0,19.0,103.6176004408
394422,196.49659999999997,47.5,148.99659999999997,334.08333333449974,2072.0,0.1388494441177589,2323.500000001,59.15000000010001,0.9751747004385567,21.0,50.0,995.6617984768008
394433,245.49669999999998,125.5,119.99669999999998,421.5833333333998,655.0,0.39159377660813416,1056.0666666667998,20.5166666666,0.9809427974302047,4.0,26.0,219.79577732170023
394641,93.24340000000001,45.0,48.24340000000001,106.3333333334,25.0,0.8096446700508582,112.3,8.45,0.9300207039337474,8.0,7.0,0.0
394685,68.44930000000001,35.0,33.44930000000001,4.65,0.0,1.0,4.65,0.0,1.0,0.0,0.0,0.1171875
395053,0.0,0.0,0.0,4.2666666667,0.0,1.0,4.1,0.1666666667,0.9609374999924926,0.0,6.0,0.0
395069,134.428,60.0,74.428,607.7000000008998,732.0,0.45360901694445893,1208.8000000007996,118.9000000001,0.9104466370414858,1.0,40.0,0.0
395320,553.9978,250.0,303.9978,371.7833333343999,194.0,0.6571125578113514,381.18333333399994,14.0,0.9645734047489105,0.0,5.0,0.0
395837,0.0,0.0,0.0,0.0,5.6166666667000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0
396001,7.6998,0.0,7.6998,23.316666666600007,25.0,0.48258020006827546,11.633333333300001,36.6833333333,0.240772680234206,2.0,1.0,94.89943790369999
396115,14.999,0.0,14.999,648.7333333338001,1152.0,0.36026063455645774,1766.1000000005015,5.2,0.9970643030542548,0.0,18.0,1162.238587383701
396326,356.1495999999979,239.0,117.14959999999792,869.3000000011997,941.7166666667,0.48000662611274025,1390.0833333335006,406.300000001,0.7738233302093637,52.0,29.0,2450.687095634302
396418,267.0133,141.0,126.01330000000002,665.599999998801,1182.0,0.3602511366092406,1774.0833333324006,70.8166666664,0.9616149023435168,10.0,250.0,150.1862716679
396427,795.9444000000001,410.0,385.9444000000001,1814.0833333356984,1298.0,0.5829160530194627,3093.233333335696,18.85,0.9939429642522473,3.0,75.0,1642.8996267375
396775,1215.076600000007,613.5,601.5766000000069,3863.6500000043966,6321.1,0.3793563906824153,9999.08333333752,57.91666666679999,0.9942411587285696,2.0,344.0,16.9630393984
396978,140.2326,67.0,73.23259999999999,132.26666666600005,165.0,0.44494281228850635,292.9833333327001,4.2833333333,0.9855909396726522,4.0,32.0,0.0
397482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0
398855,136.6188,60.0,76.6188,439.8833333352,188.7,0.6998011401308133,566.9666666682999,59.91666666690001,0.9044213436842767,0.0,16.0,0.0
399184,0.2489,0.0,0.2489,3.2333333333,4.2666666667,0.43111111110666667,0.0,7.2166666666,0.0,1.0,0.0,6.3162651061999995
399554,562.3027000000001,270.0,292.3027000000001,1263.0000000016007,2589.0,0.327881619937974,3838.4000000016,12.6,0.9967281225655688,0.0,35.0,0.0901794434
400050,449.4942,224.0,225.49419999999998,1822.8000000008979,1732.9666666667001,0.512632062471409,2878.750000000698,660.4166666668009,0.8133976924888215,25.0,159.0,239.66728592069998
400325,20.35,20.0,0.3500000000000014,255.4833333333,703.0,0.26654958354341984,956.9500000000003,1.5333333332999999,0.998400250395625,0.0,22.0,0.0
400437,5.0,5.0,0.0,336.78333333289993,986.0,0.2546020386304209,1275.8999999991993,11.2,0.9912982674228832,0.0,58.0,0.0
400547,268.89799999999997,140.0,128.89799999999997,763.3666666660998,290.0166666667,0.7246807904686358,72.01666666640001,27.2333333334,0.7256087321566259,0.0,0.0,2.9911041251999952
400792,451.9871,259.0,192.9871,2817.566666666601,1422.0,0.6645883620181255,3666.0833333328046,533.5166666669003,0.8729601231862707,13.0,132.0,346.47730541160024
400902,301.4906,173.0,128.49059999999997,514.6666666656004,911.0,0.3610007014257554,1361.5333333323003,61.1333333333,0.9570290534207972,9.0,36.0,7817.8093567098995
401302,389.3497,165.0,224.34969999999998,1353.949999996699,1295.0,0.5111270503400918,2501.049999996802,65.1833333333,0.9745996077259607,8.0,63.0,627.0839500426999
402147,1133.5343,620.55,512.9843000000001,2730.050000000197,6482.0,0.2963564027551021,9109.7666666669,81.28333333329999,0.9911562516433597,11.0,429.0,2859.5476331771997
402319,312.0,248.0,64.0,30.083333333399995,23.0,0.566718995290968,36.0333333334,16.05,0.6918400000003944,2.0,6.0,0.0
402687,283.40060000000005,147.4,136.00060000000005,1355.016666667403,1613.0,0.456539439917925,2896.866666667298,71.1500000001,0.9760277626473068,2.0,57.0,0.0
403206,35.4978,7.5,27.997799999999998,347.01666666679984,367.0,0.4860063957424921,566.6000000002,42.0,0.9309891554387345,0.0,42.0,1067.3125629430003
403414,16.5044,10.0,6.5044,1630.6833333326997,2233.0333333333,0.42205044365735445,3825.4499999994073,29.033333333299996,0.9924676459015334,2.0,72.0,0.0
403736,136.9998,50.0,86.9998,182.98333333339997,186.0,0.4959121911559698,337.28333333340004,31.700000000000003,0.9140882605357218,0.0,44.0,0.0
403840,327.9968,193.0,134.9968,1869.6000000007991,975.0,0.6572453068973754,2548.533333334197,286.1833333333001,0.8990434082183817,11.0,59.0,7469.992068304703
404220,79.4859,47.5,31.9859,493.4666666670999,153.0,0.7633288645974569,478.0666666672999,167.48333333309998,0.7405571476523952,0.0,1.0,0.0002403259
404801,379.5,190.0,189.5,658.1999999988,958.0,0.4072515777745877,1504.6999999992004,111.49999999959999,0.9310110134886259,48.0,275.0,0.0
404828,1.0499999999999998,0.0,1.0499999999999998,251.3333333332999,208.0,0.5471698113207217,453.75000000000017,5.5666666666,0.9878805471898092,9.0,291.0,6496.366510385595
405143,75.48339999999999,25.0,50.48339999999999,51.85000000019998,274.0,0.1591222955352713,291.53333333349997,34.05,0.8954184796519603,5.0,44.0,3763.1103239105005
405262,11.502299999999996,0.0,11.502299999999996,358.516666667,647.0,0.356549700817372,993.6333333337002,11.8833333333,0.9881818633870189,0.0,125.0,0.0
405333,337.00050000000005,186.0,151.00050000000005,958.5999999993005,1582.0,0.3773124458787548,2471.466666665998,64.71666666670001,0.9744826543822216,2.0,193.0,0.0
405372,2.0004,0.0,2.0004,21.9166666667,12.0,0.646191646191994,31.566666666700005,2.35,0.9307125307125989,0.0,0.0,0.0
405578,416.9364999999999,238.0,178.9364999999999,1414.9499999995007,3709.4833333333,0.2761183350353498,4784.933333332701,330.7333333333999,0.935348928129256,83.0,106.0,9834.190011004708
405818,175.9997,71.0,104.99969999999999,700.3666666642999,694.0,0.5022829958634664,1378.3666666644992,15.799999999800002,0.988667065152545,3.0,9.0,0.0
405866,305.9987,151.0,154.99869999999999,1146.0500000004,1192.0,0.49017343512765077,2338.0500000003995,0.0,1.0,0.0,6.0,0.5928115843999999
406760,411.0,230.0,181.0,2356.1999999998993,2460.0,0.48922386944062723,4691.1166666664,125.08333333350002,0.9740286256107507,0.0,9.0,0.0
406842,110.2059,50.0,60.2059,15.399999999899999,96.0,0.13824057450551008,45.6333333333,63.7666666666,0.41712370505796814,5.0,4.0,0.0
407772,122.28970000000001,50.0,72.28970000000001,106.78333333349998,334.0166666667,0.24224894131908242,419.38333333349993,21.4,0.9514500699512416,2.0,58.0,115.14943790400001
407783,481.9911000000001,235.0,246.99110000000007,154.44999999979993,309.0,0.33326140899744655,336.0166666664,99.4333333334,0.7716538446814889,9.0,15.0,992.6019544518001
407900,89.0,0.0,89.0,4.2833333333,75.0,0.054025646415410564,0.0,0.0,0.0,0.0,0.0,0.0
408128,568.5148999999999,295.91999999999996,272.59489999999994,647.6333333347994,224.0,0.7430112050178326,871.6166666680992,0.0166666667,0.999980878809859,0.0,82.0,0.0
408260,11.4,10.0,1.4000000000000004,0.0,12.0,0.0,8.0,4.0,0.6666666666666666,2.0,4.0,0.0
408284,0.0,0.0,0.0,690.666666666501,0.0,1.0,690.666666666501,0.0,1.0,0.0,124.0,0.0
408412,1.5,0.0,1.5,1010.0833333324998,4018.0,0.20088834380217788,5027.083333332498,1.0,0.9998011170591842,0.0,46.0,0.0
408425,37.089999999999996,24.84,12.249999999999996,579.3166666660995,216.0,0.7284100672686091,749.7166666659994,45.600000000099996,0.9426643475343585,3.0,11.0,0.0
408773,98.98769999999999,37.0,61.98769999999999,133.56666666659999,415.0,0.24348301634553604,548.5666666665999,0.0,1.0,0.0,44.0,2525.8569335952
408878,1775.494600000001,927.0,848.4946000000009,1586.4666666661033,2363.0,0.4016913676107313,3527.3333333332025,218.74999999960002,0.9416056770405631,5.0,86.0,2689.040463444996
408923,116.81880000000001,65.82,50.99880000000002,53.29999999999999,16.0,0.7691197691197692,40.21666666669999,29.083333333299997,0.5803270803275614,6.0,0.0,0.0
409126,318.4223000000002,169.5,148.92230000000018,1939.4666666666024,2840.1666666667,0.4057772911450561,4707.4833333335,69.3499999998,0.9854820138865077,4.0,142.0,1271.8789796807996
409299,7.699999999999998,0.0,7.699999999999998,714.9500000003999,975.0,0.42305985384196615,1608.5500000001,81.4000000003,0.9518328944641672,7.0,15.0,0.0
409497,671.9977000000001,367.0,304.9977000000001,228.7499999998,73.8,0.7560733763012766,194.2166666668,98.533333333,0.663421577000624,5.0,13.0,0.0
409655,508.8334999999999,285.35,223.48349999999988,797.4333333336007,850.0,0.4840458895656706,1135.766666667,263.0000000000001,0.811977218025448,72.0,161.0,0.0
409680,119.99889999999999,60.0,59.99889999999999,150.3333333328,77.0,0.6612903225798505,24.0333333333,203.2833333328,0.10572622626303943,50.0,16.0,2867.5045089731016
409696,720.0988,367.5,352.5988,2208.7666666679997,2157.0,0.5059287028625729,4273.883333335104,91.8833333329,0.9789536774756159,58.0,42.0,0.0
409857,0.0,0.0,0.0,357.9166666672,0.0,1.0,357.2500000005,0.6666666667,0.9981373690336699,0.0,29.0,0.0
409891,74.4994,60.0,14.499399999999994,321.28333333349997,330.0,0.4933080840393343,607.9333333334006,6.3,0.9897433114451631,2.0,28.0,0.0002212524
410103,168.94990000000013,101.0,67.94990000000013,701.4500000006996,213.0,0.767073104051794,772.5000000001997,119.63333333349999,0.8659019578537017,4.0,3.0,0.0
411182,764.9979000000001,400.0,364.9979000000001,196.71666666680002,191.0,0.5073722219835766,377.3333333335,6.3833333332999995,0.9833644616254238,5.0,9.0,1683.8063344861982
411302,484.4962999999999,246.01,238.48629999999991,1617.0833333319008,1238.0,0.5663874376110606,2854.766666665201,0.31666666670000004,0.9998890867166633,0.0,47.0,0.0
411355,448.9967,239.0,209.99669999999998,1367.1666666683002,209.0,0.867399809664936,1482.1666666684,54.933333333200004,0.9642617049423312,6.0,24.0,0.0
411418,0.0,0.0,0.0,191.01666666689994,162.0,0.5410981540062519,353.0166666668999,0.0,1.0,2.0,100.0,154.31995582580004
411430,217.9001,90.0,127.90010000000001,243.93333333339993,463.0,0.3450584685025136,706.9333333334002,0.0,1.0,0.0,10.0,0.0
411618,145.9001,100.0,45.90010000000001,490.0833333338998,639.4333333333,0.4338876510604847,1079.4333333337008,0.4833333334,0.9995524346013738,0.0,13.0,0.0
411671,288.9966,147.0,141.9966,1794.6499999988998,4021.0,0.308589753509795,5684.566666665508,83.08333333339999,0.9855949419029559,2.0,45.0,148.9153661725
412043,517.5989,241.3,276.29889999999995,745.4166666665003,3086.0,0.19455379863841468,3828.9499999999007,2.4666666665999997,0.9993561998390673,0.0,46.0,0.0
412099,94.47340000000004,51.5,42.97340000000004,56.83333333310001,132.0,0.30097087378554405,139.13333333310004,49.7,0.7368049426298602,7.0,21.0,3.6558380127
412459,2.9872,0.0,2.9872,1685.5833333312003,1168.5333333334,0.5905796889869325,2372.149999999,396.5999999989999,0.8567584650115444,23.0,50.0,4347.570829348398
412554,0.0,0.0,0.0,143.3999999997,0.0,1.0,143.3999999997,0.0,1.0,0.0,20.0,0.0
412800,42.9988,21.0,21.998800000000003,92.0333333332,290.0,0.24090393508393365,373.06666666650005,8.9666666667,0.976529098682393,6.0,14.0,0.0
412877,660.9396,320.94,339.99960000000004,735.5166666652,1299.0,0.36151911592387886,1975.3999999987009,59.1166666665,0.9709431396482985,2.0,44.0,4729.3452978126
413151,2.9999,0.0,2.9999,3214.3666666667,2661.0,0.547092096379803,5865.983333333403,7.8666666666000005,0.9986607307529813,1.0,34.0,0.0
413184,130.02660000000012,59.800000000000004,70.2266000000001,514.2166666662002,450.9166666667,0.5327933964216663,902.633333333099,61.583333333100015,0.9361312291499526,0.0,53.0,0.0
414547,5.35,5.0,0.34999999999999964,9.6333333333,1.0,0.9059561128523698,8.116666666599999,2.5166666667,0.7633228840086624,0.0,8.0,0.0
414655,13346.639799999959,5900.0,7446.639799999959,1529.066666665899,5116.766666666699,0.2300789968651137,4780.6833333326,232.03333333340004,0.9537110615334803,5.0,117.0,6386.2532892255
414788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.009765625
415560,334.9583,186.5,148.4583,3032.4666666669013,2321.35,0.5664121234384384,5137.700000000409,188.28333333310002,0.9646481557396737,9.0,113.0,975.9265184400986
415630,6.743899999999999,0.0,6.743899999999999,7.4666666667,15.0,0.3323442136508422,12.4666666667,10.0,0.5548961424338948,0.0,1.0,0.0
416071,239.49669999999998,119.5,119.99669999999998,158.98333333279996,199.0,0.4441081987048843,331.4666666661,4.6166666667,0.9862633275476103,1.0,13.0,1784.4223537371004
416091,100.98830000000001,47.0,53.98830000000001,130.78333333299994,195.7,0.40058195926223955,141.99999999970007,183.78333333329996,0.4358725124055211,34.0,23.0,85.79222011540003
416150,70.44999999999999,41.0,29.44999999999999,9.7666666666,112.0,0.08020804817907486,92.45,29.3166666666,0.7592389816593261,4.0,9.0,6856.5766515814
416813,297.8719,125.88,171.9919,196.866666667,372.0,0.34606820578967185,335.95000000050004,231.91666666650005,0.5916001408786736,6.0,13.0,0.0034704208999999995
416815,597.9956,299.0,298.99559999999997,58.600000000099996,435.68333333329997,0.11855548437149832,4.1833333333,148.41666666679998,0.027413717780453862,20.0,5.0,0.0
417012,17.8734,9.25,8.6234,88.28333333359998,21.0,0.8078389507401365,18.650000000099997,90.63333333349998,0.1706573127959844,3.0,0.0,0.0
417033,66.48339999999999,40.0,26.48339999999999,2512.0833333353035,55.0,0.9785749066710114,2423.1000000019026,143.9833333334,0.9439117026456915,1.0,51.0,0.0
417209,53.0,50.0,3.0,269.6666666662,220.0,0.5507147719532818,357.7333333331001,87.86666666650001,0.8028126870139612,0.0,4.0,3.05176e-05
417873,232.4997,127.5,104.99969999999999,502.4000000024,137.0,0.7857366280896375,630.4000000024,9.0,0.9859243040350857,0.0,13.0,0.0
418012,25.5,10.0,15.5,33.2166666668,63.0,0.34522778451502484,94.70000000020002,0.0,1.0,0.0,4.0,0.0
418337,289.998,200.0,89.99799999999999,10.1833333334,10.0,0.5045417010751295,5.983333333300001,14.2000000001,0.29644921552172937,62.0,18.0,0.879901886
418477,15.534500000000001,5.0,10.534500000000001,841.6333333324001,2371.7333333333,0.2619163701619236,3203.6333333323973,5.0,0.9984417041523386,0.0,56.0,0.000869751
418599,586.8281000000001,271.33,315.4981000000001,17.933333333700002,66.0,0.21366163622265677,22.766666666700004,0.2833333333,0.9877078814186551,0.0,0.0,0.0
418920,376.49559999999997,194.5,181.99559999999997,1484.5666666666998,1183.0,0.556524672922894,2667.566666666701,0.0,1.0,0.0,26.0,3416.561104743501
419045,84.38529999999999,70.0,14.385299999999987,88.21666666639999,116.0,0.43197584265003763,204.2166666664,0.0,1.0,2.0,2.0,210.117470743
419452,27.749999999999993,15.0,12.749999999999993,596.2166666668,401.7833333333999,0.5974114896459726,961.6166666669001,24.333333333200002,0.9753199114222856,5.0,91.0,12841.731448160497
419881,1.0002,0.0,1.0002,368.333333333,9.0,0.9761484098939719,375.48333333299996,1.85,0.9950971731448719,0.0,3.0,0.0
419979,332.03789999999964,130.0,202.03789999999964,2263.4500000006,4710.0,0.3245810897045803,6624.400000000997,240.86666666630003,0.9649151768807799,10.0,122.0,254.10632419440023
420166,0.4979,0.0,0.4979,68.25000000060001,2.0,0.9715302491105634,68.0333333339,2.2166666667,0.9684460260970665,0.0,13.0,0.0
420470,318.9684,190.01,128.95839999999998,1517.0333333351,1818.0,0.45487801221405977,3134.816666668399,186.76666666669996,0.9437717955794372,7.0,28.0,117.3282203678
420616,226.19980000000004,108.2,117.99980000000004,42.116666666899995,80.0,0.3448887675732457,5.1000000000000005,117.0166666669,0.04176334106720559,15.0,2.0,770.6678199785
420669,334.6508,206.0,128.6508,482.96666666570013,3071.0333333334,0.13589382854975307,3423.133333332401,61.73333333329999,0.9822853098157796,2.0,85.0,685.2750768656995
420858,11.9996,0.0,11.9996,108.68333333339999,7.0,0.9394899870336035,115.68333333339999,0.0,1.0,0.0,0.0,0.0
421017,241.9966,95.0,146.9966,0.0166666667,372.0,4.480086026611309e-05,372.0166666667,0.0,1.0,0.0,6.0,21.25664997069999
421125,0.0,0.0,0.0,0.0166666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
421195,487.7174999999999,264.0,223.71749999999992,1366.2666666666994,820.0,0.6249313898883999,1791.6166666663,388.58333333369995,0.8217671161665444,5.0,22.0,0.0
421329,126.3,47.5,78.8,835.2833333336999,1679.6833333333,0.3321250115973396,2490.3000000003003,18.983333333399997,0.9924347589284866,10.0,38.0,0.0
421747,205.0072,91.01,113.9972,306.2166666666,282.0,0.5205848185191987,580.8666666665002,7.3500000001000005,0.9875046043122986,5.0,29.0,704.4501581215001
421996,333.07590000000005,173.07999999999998,159.99590000000006,1341.0666666674015,2232.0,0.3753265169043751,3544.7166666673015,16.9333333334,0.9952456492543073,0.0,125.0,64.3432312105001
422530,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,1.0,4.0,0.0,0.0
422647,3.9996,0.0,3.9996,44.8333333336,4.0,0.9180887372018125,48.8333333336,0.0,1.0,0.0,1.0,0.0
422953,100.5995,50.0,50.599500000000006,443.2166666655999,601.0,0.4244489489723264,857.549999999,175.94999999979999,0.8297532656023181,7.0,38.0,394.8013887413001
422975,192.99769999999998,96.0,96.99769999999998,93.81666666639995,396.0,0.19153424750713063,484.93333333310005,0.8833333333,0.9981817558064418,0.0,12.0,179.03143691990002
422991,458.4953,247.0,211.4953,1020.7666666637999,2429.0,0.2958944083168857,3302.9999999971023,63.25,0.9812105458596199,4.0,177.0,5204.495380408799
423127,470.9973000000001,200.0,270.9973000000001,24.3,94.0,0.20540997464074387,41.7,12.6,0.7679558011049724,2.0,3.0,0.0
423145,1.9989,0.0,1.9989,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
423184,0.0,0.0,0.0,413.35000000029993,0.0,1.0,413.35000000029993,0.0,1.0,0.0,38.0,0.0
423307,554.2918,341.5,212.79179999999997,431.26666666629984,2449.0,0.14973150634189708,2760.666666666301,29.0,0.989604492770939,1.0,365.0,7576.179783855397
423408,78.0,28.0,50.0,138.31666666639995,278.0,0.3322390808274676,415.0499999997001,1.2666666667,0.9969574442530906,0.0,5.0,0.0
423444,406.9917000000001,230.0,176.9917000000001,160.6333333342,767.0,0.1731646843228825,926.2666666675001,1.3666666667,0.9985267167343074,0.0,336.0,5567.3698015186055
423625,74.9999,40.0,34.9999,24.7333333334,44.0,0.3598448108638605,59.6166666667,9.116666666699999,0.8673617846747165,0.0,5.0,3.5865936370999965
423798,64.768,50.0,14.768,973.1666666694001,1069.8166666667,0.4763458667478518,1992.216666669398,39.800000000000004,0.9804135464768433,1.0,26.0,0.0
423853,10.5548,0.0,10.5548,1218.0499999994004,3001.7333333333,0.2886522609769656,4194.049999999398,4.0,0.9990471766653564,0.0,165.0,0.0
424192,2184.4842999999964,1072.51,1111.9742999999964,4597.6999999964955,3442.7833333334,0.5718188583188566,7586.166666662795,433.53333333369983,0.9459414525064667,14.0,138.0,5663.256658540597
425167,488.4963,240.0,248.49630000000002,627.1166666673001,267.0,0.7013812515147417,888.2000000006001,5.9166666667,0.9933826681827176,0.0,21.0,0.0
425640,1044.3380000000002,550.5,493.8380000000002,1812.799999999494,2477.0,0.4225838034406518,4208.183333332099,78.45000000079999,0.9816989245637661,30.0,581.0,42207.127490093546
425887,177.7027,95.72,81.9827,804.6166666679005,1044.0,0.43525338766863336,1789.6333333344994,55.983333333400005,0.9696668683457041,3.0,108.0,810.0283451111001
426221,255.30380000000034,129.95,125.35380000000035,3316.6166666684976,4430.1666666667,0.4281282338692446,7378.416666668315,368.2000000002,0.9524695727381917,24.0,253.0,0.0
426226,272.9969,135.0,137.99689999999998,1117.399999999701,1260.0,0.4700092538066129,2320.249999999502,56.500000000200004,0.9762280424949166,1.0,104.0,0.5057153704
426444,2.5043999999999995,0.0,2.5043999999999995,38.300000000000004,10.0,0.7929606625258799,13.816666666599998,34.483333333400005,0.28605935127536225,0.0,0.0,0.0
426525,621.8277,307.1,314.7277,853.5333333323008,2516.0,0.25330906356940497,3225.166666666598,143.41666666569992,0.9574252282119357,13.0,151.0,19057.74879360249
427601,377.94090000000006,252.5,125.44090000000006,1855.3333333330013,2027.8333333333999,0.4777887462980715,3553.1499999992952,162.9333333337,0.9561545534051403,7.0,148.0,671.1863212587003
427779,306.21239999999943,162.0,144.21239999999943,2345.4499999998006,3033.7666666668993,0.436020734121719,4840.583333332902,470.80000000029986,0.9113601917892743,20.0,35.0,0.0
428396,313.4927,158.5,154.9927,108.9833333325,173.0,0.38648856315203756,247.98333333249994,34.0,0.8794254979605162,0.0,24.0,2112.6718769173
428403,0.0,0.0,0.0,38.10000000000001,20.0,0.6557659208261618,29.8166666666,28.2833333334,0.5131956397005163,3.0,1.0,0.0
428459,27.499699999999997,18.5,8.999699999999997,0.0,5.0,0.0,5.0,0.0,1.0,0.0,1.0,1.8283090591
428602,11.1998,7.0,4.1998,699.6666666676995,11.0,0.9845215759850131,707.6666666676995,0.0,1.0,0.0,50.0,0.0
428732,0.2489,0.0,0.2489,0.9,1.2,0.42857142857142855,0.2833333333,1.6166666667,0.149122807,2.0,0.0,0.0
428966,74.9999,40.0,34.9999,0.5833333333,5.0,0.10447761193495211,5.583333333300001,0.0,1.0,1.0,0.0,0.0
429431,195.9991,157.0,38.9991,182.1333333331,238.0,0.4335131704217736,262.09999999970006,149.03333333340004,0.6375060807520239,2.0,4.0,833.3728218062997
429463,413.4369,244.44,168.99689999999998,2080.5499999991,4349.883333333302,0.3235474021967521,6223.8833333325,107.66666666660001,0.9829952118096493,1.0,160.0,8556.456052781397
429552,322.49830000000003,137.5,184.99830000000003,35.3000000004,265.0,0.11754911755029296,20.9166666667,22.0,0.4873786407770972,15.0,0.0,0.0
429658,93.9992,47.0,46.9992,248.81666666670003,7.0,0.9726366538536748,254.28333333330002,1.5333333333999999,0.994006124177211,0.0,54.0,161.4180393227
430399,296.99609999999996,150.0,146.99609999999996,1807.4666666672013,2587.0,0.41130512614355513,4348.183333333901,35.8833333333,0.9918150575569193,10.0,106.0,0.0
431100,0.0,0.0,0.0,1097.6666666679994,2753.0,0.28505886426617544,3684.9000000013,140.48333333329998,0.9632760115544184,7.0,64.0,0.3792715073
431128,330.0,198.0,132.0,626.1333333338995,440.0,0.5872936468236309,1065.7000000006,0.43333333329999996,0.9995935467734182,0.0,15.0,0.0
431261,418.9887,215.5,203.4887,1056.5833333336006,1422.0,0.42628517634407564,2176.966666667099,263.19999999990006,0.8921385151288036,23.0,99.0,2011.292490958
431996,411.9916,190.0,221.9916,484.2499999995003,769.0,0.3863953720324703,1241.799999999499,11.450000000000001,0.990863754238975,5.0,80.0,3620.018972399999
432397,124.44170000000007,53.53,70.91170000000007,860.1500000000003,235.2333333333,0.785250216819098,1085.4166666666003,9.733333333400001,0.9911123286002831,0.0,38.0,0.0
432614,185.5201,94.02,91.50010000000002,631.3500000017,764.0,0.4524671229447313,1387.7666666683997,0.5666666666,0.9995918367347424,0.0,42.0,0.0
432871,1652.4691000000003,728.02,924.4491000000003,2264.749999998402,3992.0,0.3619690734005643,5858.133333332598,272.4999999993,0.9555510849886042,7.0,133.0,22323.309163069163
432874,559.4348,334.44,224.9948,2767.6999999993027,4879.0,0.36194698366609845,7568.6499999993,43.2666666667,0.9943159300657911,1.0,136.0,0.0004577637000000001
432995,145.5,145.5,0.0,657.6333333351005,469.0,0.5837154945419116,1104.1166666684003,9.5166666667,0.9914543985153537,0.0,10.0,2094.536128991699
433206,92.99549999999999,50.0,42.99549999999999,3.0666666666999998,0.0,1.0,0.0,3.0666666666999998,0.0,0.0,3.0,11.482316971199998
433710,594.4946000000001,292.5,301.9946000000001,1893.9666666708013,2003.2833333333,0.48597515342069614,3858.1833333373997,26.7833333334,0.99310590395455,0.0,47.0,4394.522100456501
